SEASON_YEAR, TEAM_ID, TEAM_ABBREVIATION, TEAM_NAME, GAME_ID, GAME_DATE, MATCHUP, WL, MIN, FGM, FGA, FG_PCT, FG3M, FG3A, FG3_PCT, FTM, FTA, FT_PCT, OREB, DREB, REB, AST, TOV, STL, BLK, BLKA, PF, PFD, PTS, PLUS_MINUS, GP_RANK, W_RANK, L_RANK, W_PCT_RANK, MIN_RANK, FGM_RANK, FGA_RANK, FG_PCT_RANK, FG3M_RANK, FG3A_RANK, FG3_PCT_RANK, FTM_RANK, FTA_RANK, FT_PCT_RANK, OREB_RANK, DREB_RANK, REB_RANK, AST_RANK, TOV_RANK, STL_RANK, BLK_RANK, BLKA_RANK, PF_RANK, PFD_RANK, PLUS_MINUS_RANK
2017-18, 1610612745, HOU, Houston Rockets, 0021700593, 2018-01-08T00:00:00, HOU @ CHI, W, 12.0, 11, 23, 0.478, 8, 13, 0.615, 5, 8, 0.625, 2, 12, 14, 9, 3.0, 1, 2, 3, 3, 4, 35, 13.0, 1, 1, 1, 1, 1, 31, 26, 42, 4, 12, 8, 27, 11, 61, 33, 11, 12, 9, 34, 54, 7, 69, 20, 46, 11
2017-18, 1610612745, HOU, Houston Rockets, 0021700580, 2018-01-06T00:00:00, HOU @ DET, L, 12.0, 13, 21, 0.619, 7, 13, 0.538, 4, 5, 0.8, 2, 5, 7, 11, 2.0, 2, 0, 0, 3, 4, 37, 6.0, 1, 66, 66, 66, 1, 10, 52, 9, 5, 12, 17, 37, 41, 39, 33, 78, 76, 2, 13, 30, 60, 1, 20, 46, 37
2017-18, 1610612745, HOU, Houston Rockets, 0021700566, 2018-01-04T00:00:00, HOU vs. GSW, L, 12.0, 13, 24, 0.542, 3, 12, 0.25, 8, 11, 0.727, 2, 8, 10, 7, 2.0, 2, 0, 1, 6, 6, 37, 4.0, 1, 66, 66, 66, 1, 10, 15, 27, 50, 17, 65, 6, 5, 54, 33, 55, 57, 23, 13, 30, 60, 27, 74, 9, 40
2017-18, 1610612745, HOU, Houston Rockets, 0021700554, 2018-01-03T00:00:00, HOU @ ORL, W, 12.0, 8, 22, 0.364, 4, 8, 0.5, 5, 6, 0.833, 3, 12, 15, 8, 1.0, 3, 0, 0, 2, 6, 25, 13.0, 1, 1, 1, 1, 1, 67, 39, 73, 34, 61, 20, 27, 31, 35, 11, 11, 7, 14, 4, 14, 60, 1, 5, 9, 11
2017-18, 1610612745, HOU, Houston Rockets, 0021700540, 2017-12-31T00:00:00, HOU vs. LAL, W, 12.0, 16, 23, 0.696, 6, 10, 0.6, 6, 8, 0.75, 1, 3, 4, 12, 2.0, 1, 1, 0, 5, 5, 44, 7.0, 1, 1, 1, 1, 1, 1, 26, 1, 13, 44, 9, 14, 11, 45, 57, 82, 82, 1, 13, 54, 31, 1, 58, 22, 34
2017-18, 1610612745, HOU, Houston Rockets, 0021700521, 2017-12-29T00:00:00, HOU @ WAS, L, 12.0, 9, 24, 0.375, 3, 12, 0.25, 2, 2, 1.0, 3, 10, 13, 4, 2.0, 1, 1, 0, 3, 2, 23, -4.0, 1, 66, 66, 66, 1, 56, 15, 70, 50, 17, 65, 62, 72, 1, 11, 28, 26, 68, 13, 54, 31, 1, 20, 71, 66
2017-18, 1610612745, HOU, Houston Rockets, 0021700517, 2017-12-28T00:00:00, HOU @ BOS, L, 12.0, 11, 25, 0.44, 4, 10, 0.4, 6, 7, 0.857, 2, 12, 14, 6, 2.0, 4, 1, 3, 2, 6, 32, 20.0, 1, 66, 66, 66, 1, 31, 6, 53, 34, 44, 41, 14, 22, 28, 33, 11, 12, 38, 13, 5, 31, 69, 5, 9, 3
2017-18, 1610612745, HOU, Houston Rockets, 0021700496, 2017-12-25T00:00:00, HOU @ OKC, L, 12.0, 10, 23, 0.435, 4, 8, 0.5, 7, 8, 0.875, 4, 9, 13, 7, 1.0, 4, 1, 3, 3, 5, 31, 3.0, 1, 66, 66, 66, 1, 44, 26, 54, 34, 61, 20, 10, 11, 25, 5, 44, 26, 23, 4, 5, 31, 69, 20, 22, 44
2017-18, 1610612745, HOU, Houston Rockets, 0021700475, 2017-12-22T00:00:00, HOU vs. LAC, L, 12.0, 11, 21, 0.524, 5, 11, 0.455, 6, 8, 0.75, 2, 12, 14, 3, 4.0, 1, 1, 2, 5, 6, 33, 10.0, 1, 66, 66, 66, 1, 31, 52, 31, 22, 31, 29, 14, 11, 45, 33, 11, 12, 77, 50, 54, 31, 55, 58, 9, 28
2017-18, 1610612745, HOU, Houston Rockets, 0021700459, 2017-12-20T00:00:00, HOU vs. LAL, L, 12.0, 9, 23, 0.391, 2, 7, 0.286, 2, 3, 0.667, 3, 8, 11, 5, 6.0, 1, 1, 2, 5, 4, 22, -15.0, 1, 66, 66, 66, 1, 56, 26, 66, 66, 70, 58, 62, 67, 55, 11, 55, 44, 55, 76, 54, 31, 55, 58, 46, 81
2017-18, 1610612745, HOU, Houston Rockets, 0021700445, 2017-12-18T00:00:00, HOU vs. UTA, W, 12.0, 8, 14, 0.571, 3, 7, 0.429, 6, 7, 0.857, 1, 9, 10, 3, 7.0, 2, 2, 1, 2, 6, 25, -1.0, 1, 1, 1, 1, 1, 67, 81, 16, 50, 70, 34, 14, 22, 28, 57, 44, 57, 77, 80, 30, 7, 27, 5, 9, 57
2017-18, 1610612745, HOU, Houston Rockets, 0021700433, 2017-12-16T00:00:00, HOU vs. MIL, W, 12.0, 8, 20, 0.4, 2, 11, 0.182, 10, 11, 0.909, 0, 10, 10, 5, 3.0, 2, 2, 2, 6, 10, 28, 3.0, 1, 1, 1, 1, 1, 67, 64, 65, 66, 31, 76, 2, 5, 24, 72, 28, 57, 55, 34, 30, 7, 55, 74, 1, 44
2017-18, 1610612745, HOU, Houston Rockets, 0021700428, 2017-12-15T00:00:00, HOU vs. SAS, W, 12.0, 8, 19, 0.421, 6, 14, 0.429, 9, 12, 0.75, 2, 11, 13, 6, 4.0, 5, 0, 3, 2, 7, 31, 15.0, 1, 1, 1, 1, 1, 67, 70, 58, 13, 4, 34, 3, 3, 45, 33, 22, 26, 38, 50, 1, 60, 69, 5, 7, 8
2017-18, 1610612745, HOU, Houston Rockets, 0021700412, 2017-12-13T00:00:00, HOU vs. CHA, W, 12.0, 13, 25, 0.52, 6, 12, 0.5, 6, 7, 0.857, 2, 12, 14, 7, 1.0, 3, 0, 2, 5, 5, 38, 15.0, 1, 1, 1, 1, 1, 10, 6, 35, 13, 17, 20, 14, 22, 28, 33, 11, 12, 23, 4, 14, 60, 55, 58, 22, 8
2017-18, 1610612745, HOU, Houston Rockets, 0021700392, 2017-12-11T00:00:00, HOU vs. NOP, W, 12.0, 13, 22, 0.591, 5, 12, 0.417, 4, 4, 1.0, 0, 5, 5, 9, 1.0, 2, 0, 0, 2, 3, 35, -6.0, 1, 1, 1, 1, 1, 10, 39, 11, 22, 17, 39, 37, 54, 1, 72, 78, 81, 9, 4, 30, 60, 1, 5, 59, 70
2017-18, 1610612745, HOU, Houston Rockets, 0021700384, 2017-12-09T00:00:00, HOU @ POR, W, 12.0, 11, 23, 0.478, 3, 7, 0.429, 6, 6, 1.0, 3, 6, 9, 4, 2.0, 3, 1, 2, 5, 5, 31, -6.0, 1, 1, 1, 1, 1, 31, 26, 42, 50, 70, 34, 14, 31, 1, 11, 74, 67, 68, 13, 14, 31, 55, 58, 22, 70
