SEASON_YEAR, TEAM_ID, TEAM_ABBREVIATION, TEAM_NAME, GAME_ID, GAME_DATE, MATCHUP, WL, MIN, FGM, FGA, FG_PCT, FG3M, FG3A, FG3_PCT, FTM, FTA, FT_PCT, OREB, DREB, REB, AST, TOV, STL, BLK, BLKA, PF, PFD, PTS, PLUS_MINUS, GP_RANK, W_RANK, L_RANK, W_PCT_RANK, MIN_RANK, FGM_RANK, FGA_RANK, FG_PCT_RANK, FG3M_RANK, FG3A_RANK, FG3_PCT_RANK, FTM_RANK, FTA_RANK, FT_PCT_RANK, OREB_RANK, DREB_RANK, REB_RANK, AST_RANK, TOV_RANK, STL_RANK, BLK_RANK, BLKA_RANK, PF_RANK, PFD_RANK, PLUS_MINUS_RANK
2017-18, 1610612760, OKC, Oklahoma City Thunder, 0021700711, 2018-01-25T00:00:00, OKC vs. WAS, W, 12.0, 8, 18, 0.444, 3, 7, 0.429, 9, 11, 0.818, 1, 5, 6, 2, 5.0, 5, 0, 0, 4, 8, 28, -6.0, 1, 1, 1, 1, 1, 48, 70, 40, 19, 39, 20, 7, 11, 26, 63, 63, 73, 68, 55, 4, 45, 1, 17, 5, 53
2017-18, 1610612760, OKC, Oklahoma City Thunder, 0021700697, 2018-01-23T00:00:00, OKC vs. BKN, W, 12.0, 8, 20, 0.4, 0, 6, 0.0, 11, 17, 0.647, 4, 9, 13, 1, 1.0, 0, 1, 1, 7, 11, 27, 1.0, 1, 1, 1, 1, 1, 48, 54, 52, 71, 52, 71, 1, 1, 55, 11, 20, 13, 74, 3, 71, 26, 26, 57, 2, 25
2017-18, 1610612760, OKC, Oklahoma City Thunder, 0021700674, 2018-01-20T00:00:00, OKC @ CLE, W, 12.0, 14, 22, 0.636, 4, 11, 0.364, 6, 7, 0.857, 1, 9, 10, 9, 5.0, 0, 0, 1, 4, 7, 38, 4.0, 1, 1, 1, 1, 1, 1, 26, 4, 8, 5, 31, 19, 28, 20, 63, 20, 30, 3, 55, 71, 45, 26, 17, 13, 21
2017-18, 1610612760, OKC, Oklahoma City Thunder, 0021700660, 2018-01-17T00:00:00, OKC vs. LAL, W, 12.0, 13, 26, 0.5, 3, 10, 0.3, 4, 5, 0.8, 6, 10, 16, 4, 1.0, 2, 3, 0, 4, 5, 33, 15.0, 1, 1, 1, 1, 1, 5, 3, 20, 19, 9, 40, 36, 45, 27, 5, 13, 4, 41, 3, 23, 3, 1, 17, 38, 1
2017-18, 1610612760, OKC, Oklahoma City Thunder, 0021700643, 2018-01-15T00:00:00, OKC vs. SAC, W, 12.0, 12, 24, 0.5, 4, 12, 0.333, 3, 8, 0.375, 5, 12, 17, 8, 1.0, 1, 0, 0, 4, 7, 31, 15.0, 1, 1, 1, 1, 1, 11, 9, 20, 8, 2, 32, 45, 23, 74, 7, 2, 3, 5, 3, 49, 45, 1, 17, 13, 1
2017-18, 1610612760, OKC, Oklahoma City Thunder, 0021700629, 2018-01-13T00:00:00, OKC @ CHA, W, 12.0, 6, 25, 0.24, 0, 6, 0.0, 6, 8, 0.75, 9, 12, 21, 1, 3.0, 1, 4, 0, 4, 5, 18, 1.0, 1, 1, 1, 1, 1, 68, 5, 77, 71, 52, 71, 19, 23, 38, 1, 2, 1, 74, 27, 49, 1, 1, 17, 38, 25
2017-18, 1610612760, OKC, Oklahoma City Thunder, 0021700611, 2018-01-10T00:00:00, OKC @ MIN, L, 12.0, 6, 21, 0.286, 0, 6, 0.0, 6, 6, 1.0, 3, 5, 8, 1, 2.0, 3, 1, 2, 6, 4, 18, -11.0, 1, 46, 46, 46, 1, 68, 39, 72, 71, 52, 71, 19, 37, 1, 21, 63, 52, 74, 11, 11, 26, 60, 44, 52, 68
2017-18, 1610612760, OKC, Oklahoma City Thunder, 0021700600, 2018-01-09T00:00:00, OKC vs. POR, L, 12.0, 10, 22, 0.455, 3, 7, 0.429, 3, 6, 0.5, 5, 4, 9, 5, 4.0, 0, 0, 0, 2, 6, 26, -8.0, 1, 46, 46, 46, 1, 28, 26, 33, 19, 39, 20, 45, 37, 62, 7, 72, 45, 32, 43, 71, 45, 1, 2, 28, 61
2017-18, 1610612760, OKC, Oklahoma City Thunder, 0021700588, 2018-01-07T00:00:00, OKC @ PHX, L, 12.0, 11, 23, 0.478, 2, 7, 0.286, 5, 7, 0.714, 2, 7, 9, 8, 2.0, 5, 1, 1, 4, 7, 29, 1.0, 1, 46, 46, 46, 1, 21, 15, 25, 41, 39, 43, 31, 28, 45, 39, 33, 45, 5, 11, 4, 26, 26, 17, 13, 25
2017-18, 1610612760, OKC, Oklahoma City Thunder, 0021700567, 2018-01-04T00:00:00, OKC @ LAC, W, 12.0, 11, 22, 0.5, 5, 9, 0.556, 3, 5, 0.6, 1, 7, 8, 7, 4.0, 1, 2, 0, 6, 4, 30, -3.0, 1, 1, 1, 1, 1, 21, 26, 20, 3, 17, 7, 45, 45, 56, 63, 33, 52, 10, 43, 49, 11, 1, 44, 52, 43
