SEASON_YEAR, TEAM_ID, TEAM_ABBREVIATION, TEAM_NAME, GAME_ID, GAME_DATE, MATCHUP, WL, MIN, FGM, FGA, FG_PCT, FG3M, FG3A, FG3_PCT, FTM, FTA, FT_PCT, OREB, DREB, REB, AST, TOV, STL, BLK, BLKA, PF, PFD, PTS, PLUS_MINUS, GP_RANK, W_RANK, L_RANK, W_PCT_RANK, MIN_RANK, FGM_RANK, FGA_RANK, FG_PCT_RANK, FG3M_RANK, FG3A_RANK, FG3_PCT_RANK, FTM_RANK, FTA_RANK, FT_PCT_RANK, OREB_RANK, DREB_RANK, REB_RANK, AST_RANK, TOV_RANK, STL_RANK, BLK_RANK, BLKA_RANK, PF_RANK, PFD_RANK, PLUS_MINUS_RANK
2017-18, 1610612738, BOS, Boston Celtics, 0021700614, 2018-01-11T00:00:00, BOS @ PHI, W, 12.0, 15, 25, 0.6, 6, 10, 0.6, 1, 1, 1.0, 3, 9, 12, 10, 4.0, 2, 0, 1, 4, 4, 37, 15.0, 1, 1, 1, 1, 1, 1, 4, 6, 2, 10, 16, 72, 75, 1, 18, 36, 25, 1, 43, 23, 55, 29, 16, 48, 7
2017-18, 1610612738, BOS, Boston Celtics, 0021700579, 2018-01-06T00:00:00, BOS @ BKN, W, 12.0, 12, 30, 0.4, 1, 5, 0.2, 0, 1, 0.0, 3, 12, 15, 4, 3.0, 2, 2, 4, 8, 5, 25, 5.0, 1, 1, 1, 1, 1, 9, 1, 57, 67, 62, 64, 78, 75, 78, 18, 4, 7, 57, 24, 23, 9, 79, 73, 35, 30
2017-18, 1610612738, BOS, Boston Celtics, 0021700570, 2018-01-05T00:00:00, BOS vs. MIN, W, 12.0, 10, 25, 0.4, 2, 11, 0.182, 3, 5, 0.6, 6, 8, 14, 6, 3.0, 1, 2, 2, 5, 4, 25, 1.0, 1, 1, 1, 1, 1, 29, 4, 57, 41, 6, 71, 47, 42, 65, 3, 48, 12, 29, 24, 48, 9, 61, 35, 48, 44
2017-18, 1610612738, BOS, Boston Celtics, 0021700559, 2018-01-03T00:00:00, BOS vs. CLE, W, 12.0, 10, 24, 0.417, 3, 13, 0.231, 3, 3, 1.0, 2, 14, 16, 7, 4.0, 2, 2, 1, 6, 5, 26, 5.0, 1, 1, 1, 1, 1, 29, 15, 53, 25, 2, 60, 47, 60, 1, 32, 3, 3, 14, 43, 23, 9, 29, 51, 35, 30
2017-18, 1610612738, BOS, Boston Celtics, 0021700539, 2017-12-31T00:00:00, BOS vs. BKN, W, 12.0, 8, 22, 0.364, 3, 10, 0.3, 2, 2, 1.0, 3, 10, 13, 5, 4.0, 4, 2, 2, 5, 3, 21, 4.0, 1, 1, 1, 1, 1, 58, 26, 67, 25, 10, 50, 58, 66, 1, 18, 20, 19, 44, 43, 4, 9, 61, 35, 69, 33
2017-18, 1610612738, BOS, Boston Celtics, 0021700517, 2017-12-28T00:00:00, BOS vs. HOU, W, 12.0, 10, 25, 0.4, 2, 11, 0.182, 9, 9, 1.0, 7, 9, 16, 6, 2.0, 5, 3, 1, 4, 8, 31, 15.0, 1, 1, 1, 1, 1, 29, 4, 57, 41, 6, 71, 4, 12, 1, 1, 36, 3, 29, 12, 2, 2, 29, 16, 4, 7
2017-18, 1610612738, BOS, Boston Celtics, 0021700506, 2017-12-27T00:00:00, BOS @ CHA, W, 12.0, 7, 23, 0.304, 2, 10, 0.2, 0, 0, 0.0, 1, 9, 10, 3, 3.0, 0, 2, 1, 9, 2, 16, -15.0, 1, 1, 1, 1, 1, 65, 21, 74, 41, 10, 64, 78, 79, 78, 51, 36, 47, 66, 24, 69, 9, 29, 78, 81, 81
2017-18, 1610612738, BOS, Boston Celtics, 0021700495, 2017-12-25T00:00:00, BOS vs. WAS, L, 12.0, 10, 22, 0.455, 3, 4, 0.75, 3, 3, 1.0, 1, 9, 10, 5, 3.0, 1, 2, 2, 5, 3, 26, -2.0, 1, 56, 56, 56, 1, 29, 26, 39, 25, 75, 7, 47, 60, 1, 51, 36, 47, 44, 24, 48, 9, 61, 35, 69, 49
2017-18, 1610612738, BOS, Boston Celtics, 0021700485, 2017-12-23T00:00:00, BOS vs. CHI, W, 12.0, 13, 25, 0.52, 5, 7, 0.714, 7, 8, 0.875, 3, 11, 14, 10, 2.0, 3, 1, 1, 5, 6, 38, 20.0, 1, 1, 1, 1, 1, 3, 4, 22, 8, 37, 8, 13, 18, 32, 18, 12, 12, 1, 12, 14, 29, 29, 35, 19, 3
2017-18, 1610612738, BOS, Boston Celtics, 0021700468, 2017-12-21T00:00:00, BOS @ NYK, L, 12.0, 11, 25, 0.44, 6, 12, 0.5, 0, 0, 0.0, 2, 4, 6, 5, 3.0, 4, 0, 1, 3, 4, 28, 4.0, 1, 56, 56, 56, 1, 14, 4, 44, 2, 4, 23, 78, 79, 78, 32, 80, 77, 44, 24, 4, 55, 29, 5, 48, 33
