SEASON_YEAR, TEAM_ID, TEAM_ABBREVIATION, TEAM_NAME, GAME_ID, GAME_DATE, MATCHUP, WL, MIN, FGM, FGA, FG_PCT, FG3M, FG3A, FG3_PCT, FTM, FTA, FT_PCT, OREB, DREB, REB, AST, TOV, STL, BLK, BLKA, PF, PFD, PTS, PLUS_MINUS, GP_RANK, W_RANK, L_RANK, W_PCT_RANK, MIN_RANK, FGM_RANK, FGA_RANK, FG_PCT_RANK, FG3M_RANK, FG3A_RANK, FG3_PCT_RANK, FTM_RANK, FTA_RANK, FT_PCT_RANK, OREB_RANK, DREB_RANK, REB_RANK, AST_RANK, TOV_RANK, STL_RANK, BLK_RANK, BLKA_RANK, PF_RANK, PFD_RANK, PLUS_MINUS_RANK
2017-18, 1610612737, ATL, Atlanta Hawks, 0021700675, 2018-01-20T00:00:00, ATL vs. CHI, L, 12.0, 11, 26, 0.423, 2, 9, 0.222, 1, 1, 1.0, 3, 11, 14, 8, 4.0, 4, 2, 0, 9, 3, 25, 3.0, 1, 25, 25, 25, 1, 14, 5, 45, 52, 23, 62, 72, 76, 1, 16, 6, 7, 10, 36, 8, 6, 1, 76, 68, 19
2017-18, 1610612737, ATL, Atlanta Hawks, 0021700654, 2018-01-17T00:00:00, ATL vs. NOP, W, 12.0, 11, 20, 0.55, 3, 9, 0.333, 1, 2, 0.5, 2, 11, 13, 10, 4.0, 1, 2, 1, 5, 7, 26, 16.0, 1, 1, 1, 1, 1, 14, 59, 11, 22, 23, 40, 72, 63, 68, 39, 6, 13, 1, 36, 56, 6, 24, 31, 11, 1
2017-18, 1610612737, ATL, Atlanta Hawks, 0021700641, 2018-01-15T00:00:00, ATL vs. SAS, W, 12.0, 11, 23, 0.478, 3, 7, 0.429, 3, 4, 0.75, 5, 8, 13, 6, 3.0, 2, 1, 3, 5, 2, 28, 3.0, 1, 1, 1, 1, 1, 14, 19, 27, 22, 47, 28, 46, 45, 43, 3, 34, 13, 26, 15, 30, 22, 72, 31, 76, 19
2017-18, 1610612737, ATL, Atlanta Hawks, 0021700621, 2018-01-12T00:00:00, ATL vs. BKN, L, 12.0, 8, 20, 0.4, 4, 10, 0.4, 4, 6, 0.667, 3, 12, 15, 5, 4.0, 0, 1, 0, 5, 6, 24, 3.0, 1, 25, 25, 25, 1, 55, 59, 53, 11, 15, 32, 36, 31, 55, 16, 1, 5, 53, 36, 76, 22, 1, 31, 25, 19
2017-18, 1610612737, ATL, Atlanta Hawks, 0021700612, 2018-01-10T00:00:00, ATL @ DEN, W, 12.0, 10, 20, 0.5, 3, 6, 0.5, 5, 5, 1.0, 3, 7, 10, 6, 5.0, 1, 1, 0, 9, 4, 28, -4.0, 1, 1, 1, 1, 1, 31, 59, 20, 22, 62, 16, 25, 39, 1, 16, 45, 39, 26, 57, 56, 22, 1, 76, 50, 50
2017-18, 1610612737, ATL, Atlanta Hawks, 0021700598, 2018-01-08T00:00:00, ATL @ LAC, L, 12.0, 9, 22, 0.409, 4, 11, 0.364, 8, 10, 0.8, 4, 9, 13, 6, 5.0, 6, 2, 0, 9, 9, 30, 8.0, 1, 25, 25, 25, 1, 43, 31, 51, 11, 6, 37, 9, 5, 39, 8, 25, 13, 26, 57, 2, 6, 1, 76, 3, 11
2017-18, 1610612737, ATL, Atlanta Hawks, 0021700590, 2018-01-07T00:00:00, ATL @ LAL, L, 12.0, 12, 25, 0.48, 3, 9, 0.333, 5, 7, 0.714, 1, 7, 8, 6, 2.0, 3, 0, 2, 5, 7, 32, 2.0, 1, 25, 25, 25, 1, 6, 9, 25, 22, 23, 40, 25, 22, 51, 60, 45, 59, 26, 9, 13, 50, 47, 31, 11, 25
2017-18, 1610612737, ATL, Atlanta Hawks, 0021700576, 2018-01-05T00:00:00, ATL @ POR, L, 12.0, 8, 19, 0.421, 3, 7, 0.429, 3, 3, 1.0, 2, 7, 9, 4, 7.0, 2, 2, 1, 4, 4, 22, -8.0, 1, 25, 25, 25, 1, 55, 67, 47, 22, 47, 28, 46, 57, 1, 39, 45, 46, 65, 77, 30, 6, 24, 18, 50, 61
2017-18, 1610612737, ATL, Atlanta Hawks, 0021700551, 2018-01-02T00:00:00, ATL @ PHX, L, 12.0, 10, 20, 0.5, 3, 10, 0.3, 9, 9, 1.0, 5, 9, 14, 5, 3.0, 3, 1, 0, 5, 7, 32, 8.0, 1, 25, 25, 25, 1, 31, 59, 20, 22, 15, 50, 5, 10, 1, 3, 25, 7, 53, 15, 13, 22, 1, 31, 11, 11
2017-18, 1610612737, ATL, Atlanta Hawks, 0021700533, 2017-12-30T00:00:00, ATL vs. POR, W, 12.0, 8, 21, 0.381, 3, 8, 0.375, 7, 8, 0.875, 3, 11, 14, 5, 3.0, 4, 1, 3, 4, 7, 26, 9.0, 1, 1, 1, 1, 1, 55, 47, 63, 22, 35, 33, 13, 16, 27, 16, 6, 7, 53, 15, 8, 22, 72, 18, 11, 8
2017-18, 1610612737, ATL, Atlanta Hawks, 0021700522, 2017-12-29T00:00:00, ATL @ TOR, L, 12.0, 9, 23, 0.391, 2, 6, 0.333, 2, 4, 0.5, 3, 10, 13, 6, 2.0, 2, 1, 4, 3, 5, 22, -4.0, 1, 25, 25, 25, 1, 43, 19, 55, 52, 62, 40, 56, 45, 68, 16, 15, 13, 26, 9, 30, 22, 80, 4, 38, 50
2017-18, 1610612737, ATL, Atlanta Hawks, 0021700508, 2017-12-27T00:00:00, ATL vs. WAS, W, 12.0, 7, 22, 0.318, 2, 10, 0.2, 7, 10, 0.7, 6, 10, 16, 2, 7.0, 2, 2, 2, 5, 7, 23, 4.0, 1, 1, 1, 1, 1, 67, 31, 74, 52, 15, 65, 13, 5, 54, 1, 15, 1, 80, 77, 30, 6, 47, 31, 11, 15
2017-18, 1610612737, ATL, Atlanta Hawks, 0021700484, 2017-12-23T00:00:00, ATL vs. DAL, W, 12.0, 11, 17, 0.647, 3, 5, 0.6, 6, 9, 0.667, 2, 11, 13, 6, 6.0, 1, 0, 0, 3, 5, 31, 4.0, 1, 1, 1, 1, 1, 14, 78, 1, 22, 75, 4, 15, 10, 55, 39, 6, 13, 26, 69, 56, 50, 1, 4, 38, 15
2017-18, 1610612737, ATL, Atlanta Hawks, 0021700477, 2017-12-22T00:00:00, ATL @ OKC, L, 12.0, 12, 22, 0.545, 3, 6, 0.5, 4, 6, 0.667, 2, 7, 9, 6, 3.0, 5, 0, 2, 8, 5, 31, 13.0, 1, 25, 25, 25, 1, 6, 31, 12, 22, 62, 16, 36, 31, 55, 39, 45, 46, 26, 15, 5, 50, 47, 72, 38, 4
2017-18, 1610612737, ATL, Atlanta Hawks, 0021700455, 2017-12-20T00:00:00, ATL vs. IND, L, 12.0, 9, 23, 0.391, 1, 6, 0.167, 1, 2, 0.5, 3, 8, 11, 7, 4.0, 1, 3, 3, 7, 3, 20, -5.0, 1, 25, 25, 25, 1, 43, 19, 55, 67, 62, 71, 72, 63, 68, 16, 34, 32, 19, 36, 56, 3, 72, 64, 68, 55
2017-18, 1610612737, ATL, Atlanta Hawks, 0021700443, 2017-12-18T00:00:00, ATL vs. MIA, W, 12.0, 8, 23, 0.348, 0, 8, 0.0, 13, 15, 0.867, 5, 11, 16, 4, 0.0, 2, 1, 0, 6, 9, 29, 10.0, 1, 1, 1, 1, 1, 55, 19, 69, 79, 35, 79, 1, 1, 28, 3, 6, 1, 65, 1, 30, 22, 1, 50, 3, 6
2017-18, 1610612737, ATL, Atlanta Hawks, 0021700425, 2017-12-15T00:00:00, ATL @ MEM, L, 12.0, 11, 22, 0.5, 4, 8, 0.5, 0, 0, 0.0, 2, 6, 8, 8, 4.0, 2, 2, 3, 7, 6, 26, -6.0, 1, 25, 25, 25, 1, 14, 31, 20, 11, 35, 16, 77, 79, 77, 39, 60, 59, 10, 36, 30, 6, 72, 64, 25, 58
2017-18, 1610612737, ATL, Atlanta Hawks, 0021700413, 2017-12-14T00:00:00, ATL vs. DET, L, 12.0, 6, 19, 0.316, 0, 10, 0.0, 6, 7, 0.857, 2, 6, 8, 6, 3.0, 1, 0, 0, 5, 7, 18, -8.0, 1, 25, 25, 25, 1, 77, 67, 75, 79, 15, 79, 15, 22, 30, 39, 60, 59, 26, 15, 56, 50, 1, 31, 11, 61
2017-18, 1610612737, ATL, Atlanta Hawks, 0021700397, 2017-12-12T00:00:00, ATL @ CLE, L, 12.0, 10, 26, 0.385, 5, 11, 0.455, 4, 4, 1.0, 3, 9, 12, 6, 2.0, 1, 1, 1, 6, 5, 29, -3.0, 1, 25, 25, 25, 1, 31, 5, 62, 4, 6, 24, 36, 45, 1, 16, 25, 24, 26, 9, 56, 22, 24, 50, 38, 41
2017-18, 1610612737, ATL, Atlanta Hawks, 0021700390, 2017-12-10T00:00:00, ATL @ NYK, L, 12.0, 7, 18, 0.389, 1, 7, 0.143, 8, 10, 0.8, 1, 7, 8, 6, 3.0, 1, 1, 1, 7, 8, 23, -2.0, 1, 25, 25, 25, 1, 67, 74, 59, 67, 47, 73, 9, 5, 39, 60, 45, 59, 26, 15, 56, 22, 24, 64, 8, 36
2017-18, 1610612737, ATL, Atlanta Hawks, 0021700378, 2017-12-09T00:00:00, ATL vs. ORL, W, 12.0, 12, 21, 0.571, 5, 9, 0.556, 3, 5, 0.6, 4, 4, 8, 9, 4.0, 3, 0, 0, 5, 6, 32, -1.0, 1, 1, 1, 1, 1, 6, 47, 8, 4, 23, 13, 46, 39, 66, 8, 76, 59, 2, 36, 13, 50, 1, 31, 25, 33
2017-18, 1610612737, ATL, Atlanta Hawks, 0021700355, 2017-12-06T00:00:00, ATL @ ORL, L, 12.0, 11, 21, 0.524, 3, 6, 0.5, 2, 3, 0.667, 3, 8, 11, 6, 6.0, 0, 0, 1, 2, 4, 27, -3.0, 1, 25, 25, 25, 1, 14, 47, 15, 22, 62, 16, 56, 57, 55, 16, 34, 32, 26, 69, 76, 50, 24, 2, 50, 41
